recording_id,raw_run_id,execution_id,user_id,client_id,model,device_id,activity_id,activity,segment_index,source_samples,start_creation_time_ns,end_creation_time_ns,duration_seconds,arrival_start_ms,arrival_end_ms,arrival_median_ms,gap_before_ns,median_sample_interval_ns,estimated_sample_rate_hz,resampled_3s_windows,primary_status,exclusion_reason,split
user=f/device=s3_2/activity=stairsdown/bout=03/segment=001,user=f/device=s3_2/activity=stairsdown/bout=03,user=f/activity=stairsdown/execution=03,f,user=f|device=s3_2,s3,s3_2,5,stairsdown,1,4312,345912788261000,345959629324000,46.841063,1424780316372,1424780373758,1424780342758,,10127000.0,98.74592673052237,15,included,,validation
user=f/device=s3_2/activity=stairsdown/bout=04/segment=001,user=f/device=s3_2/activity=stairsdown/bout=04,user=f/activity=stairsdown/execution=04,f,user=f|device=s3_2,s3,s3_2,5,stairsdown,1,4360,346016714133000,346064418476000,47.704343,1424780437633,1424780495177,1424780468412,,10125000.0,98.76543209876543,15,included,,validation
user=f/device=s3_2/activity=stairsdown/bout=05/segment=001,user=f/device=s3_2/activity=stairsdown/bout=05,user=f/activity=stairsdown/execution=05,f,user=f|device=s3_2,s3,s3_2,5,stairsdown,1,3524,346117122174000,346155064493000,37.942319,1424780559010,1424780601638,1424780578949,,10127000.0,98.74592673052237,12,included,,validation
user=f/device=s3_2/activity=stairsup/bout=01/segment=001,user=f/device=s3_2/activity=stairsup/bout=01,user=f/activity=stairsup/execution=01,f,user=f|device=s3_2,s3,s3_2,4,stairsup,1,4414,345659115434000,345703988705000,44.873271,1424780030853,1424780075729,1424780053283,,10126000.0,98.75567845151096,14,included,,test
user=f/device=s3_2/activity=stairsup/bout=02/segment=001,user=f/device=s3_2/activity=stairsup/bout=02,user=f/activity=stairsup/execution=02,f,user=f|device=s3_2,s3,s3_2,4,stairsup,1,5778,345750037848000,345809890467000,59.852619,1424780135206,1424780195059,1424780164588,,10124000.0,98.77518767285657,19,included,,train
user=f/device=s3_2/activity=stairsup/bout=03/segment=001,user=f/device=s3_2/activity=stairsup/bout=03,user=f/activity=stairsup/execution=03,f,user=f|device=s3_2,s3,s3_2,4,stairsup,1,5525,345854340595000,345912778240000,58.437645,1424780254077,1424780316362,1424780283600,,10124000.0,98.77518767285657,19,included,,validation
user=f/device=s3_2/activity=stairsup/bout=04/segment=001,user=f/device=s3_2/activity=stairsup/bout=04,user=f/activity=stairsup/execution=04,f,user=f|device=s3_2,s3,s3_2,4,stairsup,1,5405,345959639486000,346016703971000,57.064485,1424780373768,1424780437622,1424780405787,,10124000.0,98.77518767285657,19,included,,validation
user=f/device=s3_2/activity=stairsup/bout=05/segment=001,user=f/device=s3_2/activity=stairsup/bout=05,user=f/activity=stairsup/execution=05,f,user=f|device=s3_2,s3,s3_2,4,stairsup,1,4893,346064428605000,346117112314000,52.683709,1424780495187,1424780559000,1424780529439,,10125000.0,98.76543209876543,17,included,,train
user=f/device=s3_2/activity=stand/bout=01/segment=001,user=f/device=s3_2/activity=stand/bout=01,user=f/activity=stand/execution=01,f,user=f|device=s3_2,s3,s3_2,2,stand,1,23951,344695040259000,344956853325000,261.813066,1424778968303,1424779279761,1424779131303,,10123000.0,98.78494517435543,87,included,,test
user=f/device=s3_2/activity=walk/bout=01/segment=001,user=f/device=s3_2/activity=walk/bout=01,user=f/activity=walk/execution=01,f,user=f|device=s3_2,s3,s3_2,3,walk,1,28900,345320412756000,345616788345000,296.375589,1424779676521,1424779983896,1424779832191,,10116000.0,98.85330170027679,98,included,,train
user=f/device=s3mini_1/activity=bike/bout=01/segment=001,user=f/device=s3mini_1/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=s3mini_1,s3mini,s3mini_1,0,bike,1,24013,4815722159000,5074102216000,258.380057,1424780802576,1424781172365,1424780987277,,10010000.0,99.9000999000999,86,included,,train
user=f/device=s3mini_1/activity=sit/bout=01/segment=001,user=f/device=s3mini_1/activity=sit/bout=01,user=f/activity=sit/execution=01,f,user=f|device=s3mini_1,s3mini,s3mini_1,1,sit,1,25601,3495901374000,3760402891000,264.501517,1424779295460,1424779594127,1424779448079,,10010000.0,99.9000999000999,88,included,,train
user=f/device=s3mini_1/activity=stairsdown/bout=01/segment=001,user=f/device=s3mini_1/activity=stairsdown/bout=01,user=f/activity=stairsdown/execution=01,f,user=f|device=s3mini_1,s3mini,s3mini_1,5,stairsdown,1,4307,4198762909000,4243965297000,45.202388,1424780076111,1424780135189,1424780101627,,10009000.0,99.91008092716555,15,included,,validation
user=f/device=s3mini_1/activity=stairsdown/bout=02/segment=001,user=f/device=s3mini_1/activity=stairsdown/bout=02,user=f/activity=stairsdown/execution=02,f,user=f|device=s3mini_1,s3mini,s3mini_1,5,stairsdown,1,4238,4300482061000,4345192574000,44.710513,1424780195062,1424780254067,1424780227914,,10009000.0,99.91008092716555,14,included,,train
user=f/device=s3mini_1/activity=stairsdown/bout=03/segment=001,user=f/device=s3mini_1/activity=stairsdown/bout=03,user=f/activity=stairsdown/execution=03,f,user=f|device=s3mini_1,s3mini,s3mini_1,5,stairsdown,1,3918,4399442407000,4441031659000,41.589252,1424780318461,1424780373755,1424780345738,,10010000.0,99.9000999000999,13,included,,validation
user=f/device=s3mini_1/activity=stairsdown/bout=04/segment=001,user=f/device=s3mini_1/activity=stairsdown/bout=04,user=f/activity=stairsdown/execution=04,f,user=f|device=s3mini_1,s3mini,s3mini_1,5,stairsdown,1,4192,4501811606000,4545732843000,43.921237,1424780437632,1424780495178,1424780469808,,10010000.0,99.9000999000999,14,included,,validation
user=f/device=s3mini_1/activity=stairsdown/bout=05/segment=001,user=f/device=s3mini_1/activity=stairsdown/bout=05,user=f/activity=stairsdown/execution=05,f,user=f|device=s3mini_1,s3mini,s3mini_1,5,stairsdown,1,3541,4604962899000,4641662836000,36.699937,1424780559008,1424780601637,1424780583690,,10010000.0,99.9000999000999,12,included,,validation
user=f/device=s3mini_1/activity=stairsup/bout=01/segment=001,user=f/device=s3mini_1/activity=stairsup/bout=01,user=f/activity=stairsup/execution=01,f,user=f|device=s3mini_1,s3mini,s3mini_1,4,stairsup,1,4136,4156791091000,4198752350000,41.961259,1424780034464,1424780076100,1424780055195,,10010000.0,99.9000999000999,13,included,,test
user=f/device=s3mini_1/activity=stairsup/bout=02/segment=001,user=f/device=s3mini_1/activity=stairsup/bout=02,user=f/activity=stairsup/execution=02,f,user=f|device=s3mini_1,s3mini,s3mini_1,4,stairsup,1,5551,4243975307000,4300471838000,56.496531,1424780135199,1424780195052,1424780167082,,10010000.0,99.9000999000999,18,included,,train
user=f/device=s3mini_1/activity=stairsup/bout=03/segment=001,user=f/device=s3mini_1/activity=stairsup/bout=03,user=f/activity=stairsup/execution=03,f,user=f|device=s3mini_1,s3mini,s3mini_1,4,stairsup,1,5264,4345202187000,4399191616000,53.989429,1424780254076,1424780315192,1424780284316,,10010000.0,99.9000999000999,18,included,,validation
user=f/device=s3mini_1/activity=stairsup/bout=04/segment=001,user=f/device=s3mini_1/activity=stairsup/bout=04,user=f/activity=stairsup/execution=04,f,user=f|device=s3mini_1,s3mini,s3mini_1,4,stairsup,1,5972,4441042096000,4501801596000,60.7595,1424780373765,1424780437622,1424780407511,,10009000.0,99.91008092716555,20,included,,validation
user=f/device=s3mini_1/activity=stairsup/bout=05/segment=001,user=f/device=s3mini_1/activity=stairsup/bout=05,user=f/activity=stairsup/execution=05,f,user=f|device=s3mini_1,s3mini,s3mini_1,4,stairsup,1,5774,4545742853000,4604952797000,59.209944,1424780495187,1424780558998,1424780525894,,10009000.0,99.91008092716555,19,included,,train
user=f/device=s3mini_1/activity=stand/bout=01/segment=001,user=f/device=s3mini_1/activity=stand/bout=01,user=f/activity=stand/execution=01,f,user=f|device=s3mini_1,s3mini,s3mini_1,2,stand,1,5658,3211472486000,3270311671000,58.839185,1424778970461,1424779039759,1424779011334,,10010000.0,99.9000999000999,19,included,,test
user=f/device=s3mini_1/activity=stand/bout=01/segment=002,user=f/device=s3mini_1/activity=stand/bout=01,user=f/activity=stand/execution=01,f,user=f|device=s3mini_1,s3mini,s3mini_1,2,stand,2,21072,3271431351000,3487273727000,215.842376,1424779043458,1424779279278,1424779153339,1119680000,10009000.0,99.91008092716555,71,included,,test
user=f/device=s3mini_1/activity=walk/bout=01/segment=001,user=f/device=s3mini_1/activity=walk/bout=01,user=f/activity=walk/execution=01,f,user=f|device=s3mini_1,s3mini,s3mini_1,3,walk,1,30047,3818366262000,4122705185000,304.338923,1424779676528,1424779983897,1424779828147,,10009000.0,99.91008092716555,101,included,,train
user=f/device=s3mini_2/activity=bike/bout=01/segment=001,user=f/device=s3mini_2/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=s3mini_2,s3mini,s3mini_2,0,bike,1,80,79526759450000,79527966449000,1.206999,1424780971517,1424780972498,1424780971960,,13207000.0,75.71742257893541,0,excluded,insufficient_continuous_duration,excluded
user=f/device=s3mini_2/activity=sit/bout=01/segment=001,user=f/device=s3mini_2/activity=sit/bout=01,user=f/activity=sit/execution=01,f,user=f|device=s3mini_2,s3mini,s3mini_2,1,sit,1,239,79206833767000,79210582282000,3.748515,1424779498472,1424779565520,1424779500055,,13760000.0,72.67441860465117,1,included,,train
user=f/device=s3mini_2/activity=stairsdown/bout=01/segment=001,user=f/device=s3mini_2/activity=stairsdown/bout=01,user=f/activity=stairsdown/execution=01,f,user=f|device=s3mini_2,s3mini,s3mini_2,5,stairsdown,1,1737,79240063693000,79262204921000,22.141228,1424780076107,1424780135191,1424780126430,,10162000.0,98.405825624877,7,included,,validation
user=f/device=s3mini_2/activity=stairsdown/bout=02/segment=001,user=f/device=s3mini_2/activity=stairsdown/bout=02,user=f/activity=stairsdown/execution=02,f,user=f|device=s3mini_2,s3mini,s3mini_2,5,stairsdown,1,5150,79322367086000,79375381607000,53.014521,1424780195070,1424780250543,1424780221062,,10010000.0,99.9000999000999,17,included,,train
user=f/device=s3mini_2/activity=stairsdown/bout=03/segment=001,user=f/device=s3mini_2/activity=stairsdown/bout=03,user=f/activity=stairsdown/execution=03,f,user=f|device=s3mini_2,s3mini,s3mini_2,5,stairsdown,1,713,79387441509000,79399016640000,11.575131,1424780316375,1424780359958,1424780333592,,13715000.0,72.91286912139992,3,included,,validation
user=f/device=s3mini_2/activity=stairsdown/bout=04/segment=001,user=f/device=s3mini_2/activity=stairsdown/bout=04,user=f/activity=stairsdown/execution=04,f,user=f|device=s3mini_2,s3mini,s3mini_2,5,stairsdown,1,1072,79409227035000,79425191515000,15.96448,1424780437903,1424780495173,1424780487982,,14153000.0,70.65639793683319,5,included,,validation
user=f/device=s3mini_2/activity=stairsdown/bout=05/segment=001,user=f/device=s3mini_2/activity=stairsdown/bout=05,user=f/activity=stairsdown/execution=05,f,user=f|device=s3mini_2,s3mini,s3mini_2,5,stairsdown,1,236,79458147937000,79461917919000,3.769982,1424780559002,1424780590507,1424780577390,,13029000.0,76.7518612326349,1,included,,validation
user=f/device=s3mini_2/activity=stairsup/bout=01/segment=001,user=f/device=s3mini_2/activity=stairsup/bout=01,user=f/activity=stairsup/execution=01,f,user=f|device=s3mini_2,s3mini,s3mini_2,4,stairsup,1,1127,79221367489000,79240051736000,18.684247,1424780030858,1424780076095,1424780061951,,14080500.0,71.02020524839317,6,included,,test
user=f/device=s3mini_2/activity=stairsup/bout=02/segment=001,user=f/device=s3mini_2/activity=stairsup/bout=02,user=f/activity=stairsup/execution=02,f,user=f|device=s3mini_2,s3mini,s3mini_2,4,stairsup,1,5956,79262214839000,79322354635000,60.139796,1424780135201,1424780195058,1424780165003,,10009000.0,99.91008092716555,20,included,,train
user=f/device=s3mini_2/activity=stairsup/bout=03/segment=001,user=f/device=s3mini_2/activity=stairsup/bout=03,user=f/activity=stairsup/execution=03,f,user=f|device=s3mini_2,s3mini,s3mini_2,4,stairsup,1,749,79375623100000,79387427076000,11.803976,1424780255903,1424780316360,1424780295074,,13514000.0,73.99733609590055,3,included,,validation
user=f/device=s3mini_2/activity=stairsup/bout=04/segment=001,user=f/device=s3mini_2/activity=stairsup/bout=04,user=f/activity=stairsup/execution=04,f,user=f|device=s3mini_2,s3mini,s3mini_2,4,stairsup,1,613,79399256356000,79408998327000,9.741971,1424780389905,1424780431980,1424780402289,,13304000.0,75.1653638003608,3,included,,validation
user=f/device=s3mini_2/activity=stairsup/bout=05/segment=001,user=f/device=s3mini_2/activity=stairsup/bout=05,user=f/activity=stairsup/execution=05,f,user=f|device=s3mini_2,s3mini,s3mini_2,4,stairsup,1,2300,79425205920000,79458133481000,32.927561,1424780495187,1424780558987,1424780510583,,14160000.0,70.62146892655367,10,included,,train
user=f/device=samsungold_1/activity=bike/bout=01/segment=001,user=f/device=samsungold_1/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=samsungold_1,samsungold,samsungold_1,0,bike,1,23480,6472591931000,6842382398000,369.790467,1424780802580,1424781172371,1424780988914,,19897000.0,50.258832989897975,123,included,,train
user=f/device=samsungold_1/activity=sit/bout=01/segment=001,user=f/device=samsungold_1/activity=sit/bout=01,user=f/activity=sit/execution=01,f,user=f|device=samsungold_1,samsungold,samsungold_1,1,sit,1,15347,4961652448000,5264112378000,302.45993,1424779291640,1424779594101,1424779440729,,19989000.0,50.02751513332333,100,included,,train
user=f/device=samsungold_1/activity=stairsdown/bout=01/segment=001,user=f/device=samsungold_1/activity=stairsdown/bout=01,user=f/activity=stairsdown/execution=01,f,user=f|device=samsungold_1,samsungold,samsungold_1,5,stairsdown,1,3801,5746121930000,5805201764000,59.079834,1424780076110,1424780135189,1424780105610,,19836000.0,50.4133897963299,19,included,,validation
user=f/device=samsungold_1/activity=stairsdown/bout=02/segment=001,user=f/device=samsungold_1/activity=stairsdown/bout=02,user=f/activity=stairsdown/execution=02,f,user=f|device=samsungold_1,samsungold,samsungold_1,5,stairsdown,1,3768,5865082410000,5924062146000,58.979736,1424780195070,1424780254050,1424780224630,,19898000.0,50.256307166549405,19,included,,train
user=f/device=samsungold_1/activity=stairsdown/bout=03/segment=001,user=f/device=samsungold_1/activity=stairsdown/bout=03,user=f/activity=stairsdown/execution=03,f,user=f|device=samsungold_1,samsungold,samsungold_1,5,stairsdown,1,3681,5986382337000,6043771710000,57.389373,1424780316370,1424780373760,1424780345071,,19897000.0,50.258832989897975,19,included,,validation
user=f/device=samsungold_1/activity=stairsdown/bout=04/segment=001,user=f/device=samsungold_1/activity=stairsdown/bout=04,user=f/activity=stairsdown/execution=04,f,user=f|device=samsungold_1,samsungold,samsungold_1,5,stairsdown,1,3681,6107652387000,6165182202000,57.529815,1424780437641,1424780495170,1424780466270,,19898000.0,50.256307166549405,19,included,,validation
user=f/device=samsungold_1/activity=stairsdown/bout=05/segment=001,user=f/device=samsungold_1/activity=stairsdown/bout=05,user=f/activity=stairsdown/execution=05,f,user=f|device=samsungold_1,samsungold,samsungold_1,5,stairsdown,1,2735,6229022321000,6271642438000,42.620117,1424780559011,1424780601631,1424780580201,,19882000.0,50.29675082989639,14,included,,validation
user=f/device=samsungold_1/activity=stairsup/bout=01/segment=001,user=f/device=samsungold_1/activity=stairsup/bout=01,user=f/activity=stairsup/execution=01,f,user=f|device=samsungold_1,samsungold,samsungold_1,4,stairsup,1,2878,5700862256000,5746112409000,45.250153,1424780030850,1424780076101,1424780053429,,19928000.0,50.18065034122842,15,included,,test
user=f/device=samsungold_1/activity=stairsup/bout=02/segment=001,user=f/device=samsungold_1/activity=stairsup/bout=02,user=f/activity=stairsup/execution=02,f,user=f|device=samsungold_1,samsungold,samsungold_1,4,stairsup,1,3824,5805212171000,5865072369000,59.860198,1424780135200,1424780195060,1424780165110,,19928000.0,50.18065034122842,19,included,,train
user=f/device=samsungold_1/activity=stairsup/bout=03/segment=001,user=f/device=samsungold_1/activity=stairsup/bout=03,user=f/activity=stairsup/execution=03,f,user=f|device=samsungold_1,samsungold,samsungold_1,4,stairsup,1,3974,5924081860000,5986362409000,62.280549,1424780254070,1424780316350,1424780285365,,19928000.0,50.18065034122842,20,included,,validation
user=f/device=samsungold_1/activity=stairsup/bout=04/segment=001,user=f/device=samsungold_1/activity=stairsup/bout=04,user=f/activity=stairsup/execution=04,f,user=f|device=samsungold_1,samsungold,samsungold_1,4,stairsup,1,4092,6043782147000,6107631818000,63.849671,1424780373770,1424780437620,1424780405634,,19928000.0,50.18065034122842,21,included,,validation
user=f/device=samsungold_1/activity=stairsup/bout=05/segment=001,user=f/device=samsungold_1/activity=stairsup/bout=05,user=f/activity=stairsup/execution=05,f,user=f|device=samsungold_1,samsungold,samsungold_1,4,stairsup,1,4067,6165202313000,6229001874000,63.799561,1424780495190,1424780558990,1424780526900,,19898000.0,50.256307166549405,21,included,,train
user=f/device=samsungold_1/activity=stand/bout=01/segment=001,user=f/device=samsungold_1/activity=stand/bout=01,user=f/activity=stand/execution=01,f,user=f|device=samsungold_1,samsungold,samsungold_1,2,stand,1,15385,4638352399000,4952552319000,314.19992,1424778968341,1424779282540,1424779124651,,19989000.0,50.02751513332333,104,included,,test
user=f/device=samsungold_1/activity=walk/bout=01/segment=001,user=f/device=samsungold_1/activity=walk/bout=01,user=f/activity=walk/execution=01,f,user=f|device=samsungold_1,samsungold,samsungold_1,3,walk,1,19785,5346542340000,5653897138000,307.354798,1424779676531,1424779983885,1424779830060,,19897000.0,50.258832989897975,102,included,,train
